"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164"
"1",1239.24287127046,2465.17387173357,365.088749404085,40182.0613528458,1078.84878331038,277.080351957435,178.912904513533,5323.09582006003,1793.25764304784,4838479.23571136,17998.6651254182,13039.5362424727,3195.84127640148,20.7741912959896,19273.5603053707,90.9006505562727,65.1146533050526,440.218751472904,2348.87888002517,103.898160274955,75.7999541208225,374.724724537027,3703.9374847463,2326.46041553795,11482.1274469044,5155.09708213093,127.226539962618,13.1113355710508,30.3673754995881,22.8770037661915,8554.01514683639,16594.6151920185,1269.02334207835,34851.257717043,276.283761427543,168.914981454342,980.220378774557,91.1435134321879,1776.96595188869,477.359525053436,485.910218533437,614.609210493675,2791.19798049294,82018.9337639751,19.2992325744047,0,3566.49426768163,901.647670290317,2984.55797643199,396.064390948559,1242.49626336309,38.8493373835885,17319.5596082222,2778.38173515043,180.123662526962,3065.92669317258,144897.747687058,206.568298191464,32076.9899789397,100716.965614161,2905.11801814682,78.6514539516926,49.0536181027266,13.7125984953201,7300.4109695858,262.58734851294,230.838494788274,21704.6677485102,934.904252202444,437.116405635603,3405.26682565257,2040.84432916108,37768.5108690927,946.740217798848,116299.330825241,97.7487371674172,158.838371775739,2512.85943948219,158704.662191146,151.712944722636,283.811337152254,29894.5544915182,12856.683356256,263.424502267062,15.9497835006649,71.2537535163564,10730.6012259399,843.175886445044,29.7920669194543,1055.33817954092,1.95824972025677,451.100581098287,598.108962089053,1931.60166800388,2157.05157317697,378.180457198684,947.017955183091,624.876970632403,82.6164630751515,1762.65163325137,307.504969862256,93.2183542416789,170.453685588321,643.322532205538,111.879778076807,114.208056019138,90.8972511277678,36.5281461559969,1986.79903547866,58.877719078648,30.226843684615,1445.53701710694,85.2853649287483,75670.8409803302,2499.58267448795,180.64067368842,12509.793069163,998.776522713363,1211.53790981033,131.911142057683,273.853290331208,1589.88424577514,890.28917839007,215.096485762529,28032.0703659991,6010.91948462496,2467.12831964321,203.153584442029,2020.98927902547,2753.08299441148,319603.540808795,62.3079213815107,2961.7100872443,0,346.582525861728,2372.13993311746,26.020952811391,133.280227331469,1.92124935379943,1081.94054951097,1724.0381313922,941.009803093442,1479.47665730356,4197.93070063831,746.443699532986,43.5640070526041,51.1987195292659,3358.01976495893,1835.49796277567,5763.33170926585,768.820087729839,141986.124297442,164.909270728835,85.2740656509429,42034.1384488215,1073.05685182214,119725.903655408,1858.0153540003,767.459150220446,3447.88239187144,11135.4416691453,1578.88744201228,88.8485299278667,184.341012590059
"2",65436.3628139055,80381.297235718,81407.2069542322,632417.454946244,93362666.297741,71408.1299310072,15400.722510948,1942438.43620701,294923.489393401,29748.7006777177,1092176.96130686,1366599.80967698,37370.216638347,3510.91325276157,2061511.14330803,57870.7666813116,12096.3098622655,641050.226196794,119071.969302282,48610.5167728473,13353.8693317011,129920.876834666,553629.562393066,4254.38321101545,28802.150552964,2507549.48829823,22169.0593507016,730.624522037706,9955.22571444884,52347.4689379394,1849992.43722294,4748876.50826957,735925.767811065,4495557.48015968,52512.1174385021,41755.901610495,45665.3592190037,18062.9477156443,632562.51506249,196599.846919609,113341.128205433,112443.718325656,663053.969024047,26639981.4583535,6551.51525652918,0,1196011.93845014,240509.542746143,347962.489288823,211294.561028708,388184.329872505,5554.74200649639,4022548.73089412,162031.31964047,20155.7152025102,31284090.8550008,9771162.63345913,500655.366029725,5181647.71327506,47701.493292737,36504.8197948237,22938.2778945919,28413.9077527843,2859.29958605434,906203.462640892,75484.2820051903,83011.5284547794,1451422.45698533,375631.948903054,12495.7395247013,655178.424307157,886012.608620124,1713951.73463889,233503.498348924,645022.100859118,270655.536130121,64987.5068691314,236011.437256654,11791486.0847015,21830.150862681,78354.6021754309,6348563.14126352,453766.061718714,118963.320478508,12168.1437440449,36847.6857790753,3321120.78129858,186115.365549517,19095.2300897429,135789.302079695,464.748657575648,90158.535469369,398921.972855147,316884.026871842,68700.8932421475,361564.845923434,242009.325921447,98940.1748535682,44931.5235285865,1119663.10157324,51002.0515523404,29505.9074524718,39419.8890186818,166508.293283462,13562.7774928657,52013.8661910096,27394.8142478837,12358.6520874597,320705.442041613,11590.8326718693,71395.7464598816,2016536.81493002,29491.086631304,2373476.3079129,918717.715244129,37686.6634536041,569193.667070536,45640.6957515878,47377629.3029032,18034.4261655251,47731.5268363871,241915.067006228,312395.062486068,30405.9899647848,7855339.85241963,37809.1112547574,820996.352930579,43610.446229632,51271.5452562282,340387.40880044,10900393.5683982,4846.8599716898,1404323.36126518,0,98872.9738119187,650290.794504124,4447.83841722539,67199.1925864821,597.361430687615,91713.4061431793,20251.5498174948,220807.598977235,177755.305534863,1550113.15239764,105311.446301754,10574.1387214783,21644.3274057594,2397899.64116388,334693.47386049,124938.133125964,945586.949277988,7405117.5496598,46691.8034097203,26446.341654228,8909019.02559084,75026.0982122262,13291086.2753122,1593404.47226989,391025.542263155,674472.410961141,112789.334452358,803491.572017168,20789.0249661284,37855.7286573955
"3",6270.14757472848,1450.67528334918,3644.13781298832,12082.8793093391,641.687952150744,1770.67972293937,5389828.50002936,19734.1471562802,7821.69772407243,1345.47429000637,24233.3604799836,141249.768518894,2565.22500257011,114.257314578165,119985.290738119,493.457493797078,723.177263944356,1359.67630342634,23852.550399738,2254.15401549925,294.688060490891,39909.9581159381,13131.3926664382,98.3235818503415,544.814175357725,37248.3000618892,622.587546938348,9.88161786005536,166.204810453541,108.073652474528,26989.4584604779,82437.8996192025,5158.45334622524,28280.2812059852,2926.02517703501,1317.21704221989,493.81540516102,499.088317884269,9851.3406243529,821.028830648627,1538.98028714535,3664.17946870811,36444.4851449725,960643.168847483,98.5257385523119,0,50572.140237929,5104.28061166504,13526.0563288104,3731.29956205987,23712.284001369,409.814755051213,189285.962591878,2184.76439922157,1135.50143729946,42437.8656954264,468216.200274977,513.802216744468,158917.410062219,1194.87350828447,1167.43242703089,1448.07136934004,252.809272083668,76.4163187191435,472470.074486991,620.872411627509,460.151827887768,36923.7631897893,44673.3618916484,129.953195627356,45803.6350709048,10952.7319299276,11201.9184321515,7619.95503361425,11993.7503361732,1738.64530950668,1329.04125184821,15679.9811958992,4649705.84747442,1744.13077136691,4231.51821736723,178487.487029273,9900.61035425911,847.899295280982,29.4809710714727,768.970367814495,53205.8739935113,12802.8410361762,140.008489743101,9543.51316448576,11.6432251696451,7156.62807658043,2215.67396764775,3445.47391361348,4118.18088638913,797.660919450905,8798.65957315641,2134.4587984084,337.619917344694,8586.50818549131,25925.7619029172,441.115778712453,2174.13830522443,1031.80670210661,1982.18184314327,318.801758726982,596.48701504731,114.793355373966,8108.53393151284,218.807003908204,311.641384824803,62027.5918686356,305.094367089873,105368.799873439,30343.0705978932,583.96442784563,4757.49467112864,1456.39710076535,3299.91224276959,1231.43507000113,2559.46072412153,3581.87484468211,5729.40755203483,321.625996864985,24887.4097897436,45.5842247881228,22864.2442585425,2668.44532943792,9161.42428958917,49948.1202475496,159325.383943118,85.2162868314212,43176.4114314577,0,3636.50712494479,11287.1647267406,124.446272107279,638.039040988948,11.0608145647508,7800.09920936141,556.580681653625,24219.9761820378,16317.4214614356,51804.7524019136,3873.33496842377,201.447821952021,414.801686757599,13073.3627576943,936.398832961119,1613.61012181743,8775.5456664435,1822800.242638,529.036287655257,377.842950458038,21875.1793507271,11039.1108257993,329031.562009169,4314.95286316497,7239.12299839682,4421.88281837122,2516.06518377823,10936.0910095844,240.625020272508,723.834299734312
"4",12169.8584963974,6168.31527144839,15814.051272257,12442.561886981,16423.2760976328,19078.4414318856,3281.88997135153,7050528.68471622,35672.5501389303,4847.36744221174,379698.850820673,105198.09916407,5943.78500267773,1313.74625837965,262013.562928891,4972.78523566941,3786.90956875013,38459.4031232033,18151.0764925551,14296.7859332957,3261.15354443451,6982.8698376007,30342.27546973,342.336283180382,1663.10360840688,634561.671333821,2847.50985358244,178.072448436485,1117.91075304567,927.289999967917,145424.230892176,171557.231358622,20321.3408256194,272422.259465806,13714.9156551452,15070.5105314282,15861.997307014,7277.75174686996,21031.5447120607,5149.55125975601,30965.3063894596,10217.595502452,26714.6409885804,927176.748479912,3014.56614575522,0,57542.0693933632,4839.99699413656,75849293.5664806,9329.45722797644,130514.770460482,4523.49869974725,1009737.12764415,2500.43278451521,5505.06936213111,32983.2151351364,1639100.4199706,16608.6760778737,646676.602092211,2704.63257200549,8828.22585499783,7248.9442438472,14242.1720664862,787.661526657541,141466.048926767,2787.9792913241,7438.85497668712,113586.006278968,19312.7319158152,620.96080697672,19368.1240076535,105211.241975338,481532.193834631,29108.834444971,180200.267280385,32461.1668361559,9612.20866106782,32691.6947847794,1852530.2423956,1345.12938537497,93942.7604087723,486305.88126304,20089.9767031372,119199.988537161,86.1782379592804,2000.34936005508,1268453.93193842,79409.8731346786,1269.55113553787,27722.3968483795,263.929234368578,114078.960724079,43967.9040814468,3638.71017831313,9997.2554343398,1941.23925787578,481105.302900945,2123.41064165954,8053.44926674193,82867.876565795,4498.5589991795,7593.16664491307,34800.0211807269,10565.0165197281,855.464255887328,11537.4551308002,16602.2115969293,3338.4075562968,194258.669741509,1783.52456667843,10065.1796497857,340298.379277226,1012.27752430857,297176.388509808,70185.3810745197,15270.5429960224,48022.9088063657,43673.8347738262,53778.1375090996,2857.76538621682,4162.64326527147,9572.09291680556,166063.572865291,2511.26413657753,57040.4722505307,239.741935716478,300126.377412009,7337.59926309437,23856.2122468067,35851.9964197337,531026.291126071,2181.45203857132,190075.040056319,0,22830.0952819991,111220.257278103,3128.78454256086,2048.02747896702,826.47535311668,3163.54126299073,8749.28882763737,7942.32711564991,19185.9548970296,85298.0668858558,52272.7642520882,3416.08436936961,3908.93722127351,602255.888177947,20644.1433872086,8030.8390866303,520850.460201827,783314.865772556,21584.4059460413,8825.53795931804,80603.8703428382,6022.79276710379,1673395.43173126,11965.2226309595,10347.9702561708,13209.3428085021,36984.9447453185,87818.8448116204,18342.4126257911,9075.91853421444
"5",5918.69106724076,1462.19974470719,12732.7370107408,3624.88465704637,843.212342133179,9832796.33042305,478.864856008579,112292.251765669,21420.0031564639,405.048323500341,66192.7450610196,26369.7133705266,918.930529261699,295.687620527574,150464.331529274,1681.34262941196,1162.88997242757,10650.9406439535,1430.2621502071,1624.55664727164,32137.5183268994,578.671662769897,1583.34620204113,172.070255978068,2384.83785590895,107278.379591798,2512.24465628362,475.393503067552,2136.05001932587,333.089618038802,625235.96102745,68039.3513904724,321829.874717951,5345039.18392122,3473.07274941188,2030.24775595092,20821.6497424348,50918.7707328401,46795.6791874347,2594.15763783463,5464.75501899625,2826.90891998096,5969.32987174439,301874.241498275,325.766028123031,0,32918.4958005108,2853.57697360728,8701.24749180256,9264.97524945564,10601.1290687222,460.260028339074,640364.26422188,878.848853548876,1609.92344111007,16454.1660932916,551420.262241387,4995.50201672498,222296.821974277,448.553438168175,2162.97663084944,1044.45381269409,982.405636897819,266.18015924896,14447.4832301059,3557.49178795367,1591.89831323092,174822.727286331,2648.31169861398,511.585075818308,4358.75248841546,223672.916005959,1728658.38295886,10106.2648211128,14174.2672902503,898.39472568651,1043.65497480054,230360.913494361,399208.393158965,1780.310411376,2440.0636569106,692154.261622175,4374.94158245735,3378.11119633379,45.4391741110651,1208.38358628363,187051.367637389,8214.36534679185,722.982947213933,3824.27693399028,28.6565943356236,3020.83079356684,7367.77169828876,928.227276969468,4651.25225135013,710.07860391201,6646.243577843,479.757108887571,1152.69252925987,33115.2668434969,499.656482964718,850.427670167018,1229.876690194,9609.95077755531,694.16709904942,2721.66308703678,655.499053488734,919.252471912473,163022.472058722,9494.19986195922,461.810468356498,11253.868893269,1176.66967065239,248032.159980176,35241.0873797721,3325.99825908456,11685.9606690829,2858.66229374665,11944.7123593595,6592.4497748774,22424.2731930188,89670.438804034,16252.7359482725,1677.29063433929,10834.9704830104,640.182623726624,446235.099013609,2948.00971109041,2874.88551017757,6573.33486695388,53397.7956420488,315.003630712477,23224.5671750905,0,1656.34217090293,88026.1565984876,688.721952064207,2328.77585998445,24.7692302545456,1367.25977887563,543.669243380562,1918.14811849819,2475.30147020496,115724.12025746,3210.77222608203,1082.45145104768,1502.136430639,93282.3764622732,1902.53468125751,1511.37609907812,2937.72740802125,18572.9305477593,2359.62385634674,1263.59247814737,6085.49796595853,3663.06974946225,3049674.14465329,2756.9099536093,10700.1885209391,10730.8919245269,1791.99823500476,462553.466702036,2272.61043996185,3671.66035833372
"6",11141.493666424,7006.61221427249,25.8736173318473,12.8012275343567,2.87001596569938,17.8110315993137,9.50651819875014,50.6106971012703,52.634524687727,4.76894059135495,319.100166909834,690.306528774289,12.7451266830394,3.93147142221621,327.530230976843,2.91905430128371,2.6152140102193,12.8972816067256,37.868682297386,3.73126851290357,31.7314872195003,70.1024676103374,84.5513417421973,40.0338819242082,3.59759369308409,561.079379817863,5.2026400233646,0.101637261635793,2.2384127247919,9.97782955682237,916.740181591028,320.359250492065,106.849442920278,261.701254751081,18.375261990034,29.7820642358567,6.54459145905541,3.91980590632361,182.557387681128,26.4105139821534,26.5776435129329,23.0226345375464,102.794586839633,3168.67505576522,0.503906908449936,0,503.757589562768,222.967297808417,43.7230963125912,31.4902696361137,43.8022341443337,1.1375271444936,606.983754634068,7.88353425503464,6.66222386584066,77.1783962798925,2576.34273808837,4.5164667806639,2270.3066756029,50.7757173706974,9.98916919236364,3.4476912692832,2.6657667584674,0.580072930424135,239.576927015815,24.9328928080094,13.9286717440438,117.663292918925,60.7256737399728,18.1506280343627,213.343429807105,219.929618412925,142.456237738656,80.2589826905508,43.3064737755285,4.65032005684433,20.5804014956187,310.889862916135,1309.21049821341,404.982995457268,16.3454601126124,965.125356450521,73.5387655642753,9.59335982088774,57.5800154015897,2.33218472160022,274.138765968324,33.3138351997675,1.01970076525261,41.996641996304,0.104991368583891,28.2117619837452,17.9044560142797,14.1199941549284,22.8778748127554,6.95893808234015,35.8948850445058,40.0856398832726,2.21387513896048,229.444957706171,17.98861673937,3.170244228633,18.7177737559051,6.26210486600885,3.94325070886513,6.23696096346919,4.24277808807758,3.8281644982947,380.382613474093,3.26650952312715,1.25126012520735,180.178853174167,9.58011753209135,397.91423993949,412.926903189379,5.13573295963662,31.5440273153088,6.80986143437169,28.823632082971,10.9702456382871,96.2567801160995,31.2081352088702,132.27306141392,6.9979897496923,264.34408402458,0.54779010821593,154.158344858355,9.13784771884752,9.81964767274643,244.76309947193,1659.14622731206,2.1762161110911,469.909238265585,0,8.29118260213479,103.385407057038,1.24905134761541,14.5223378600161,0.0596386568545455,10309.0374133361,219.180123963309,52.8350132931379,136.584332785392,206.976855309878,21.3666483168155,1.68798460442034,1.48020614105029,181.825011637955,9.55785841099159,11.5128567502907,17.931110230814,11932.1046370875,531.374355985805,6.11083360377215,150.453046560895,13.6047808766623,6263.80471298974,39.8209828891066,1629.49420909478,21.2140720474455,35.5179137369741,110.171156666305,6.47097962553613,8.40661226209181
"7",222166.544268229,64169.543308873,215214.254598589,1398255.06708251,223381.801446822,141326.977015537,34055.9726127299,1089407.69456796,318539946.508272,55378.9956590903,2626775.20426419,824028.896548701,197494.827921014,6351.86342295045,1349798.57126276,361446.871373311,93423.5681012168,1138372.4279633,114096.118742436,28694.9812995683,54254.5492795943,23865.6350308065,247418.953584151,15517.3474253872,932362.647476938,38399640.6538627,31509.988913592,857.13111295421,40581.4477642489,31958.4189938491,2935319.21961793,1244005.63164353,6093558.76606772,12466179.1491648,207574.050238844,56262.3546383877,66489.9633802249,30211.1756397991,1399626.96324076,280917.89100288,422628.511393993,114526.287789507,300061.408172612,11502616.3810636,9026.30417760643,0,864537.927546177,616053.011134715,664849.951003149,321055.641652551,860623.037186707,8428.4252179119,6570233.94540931,43420.6403264767,75424.173021025,364442.364572939,6350773.6545531,22478.3263290411,5258891.42823446,62169.0470374026,97444.035450935,91011.304805805,50041.8720043452,3214.51964091894,823906.001672686,278937.103138682,89383.1139219889,7418780.37410593,121185.203574272,103921.320003604,209708.853399817,1762353.07718784,4540572.64228492,256473.516130429,2409407.3420851,140234.51621773,25770.5531921947,521605.359425331,12638720.0004899,76759.7586981595,83904.2456954833,8698685.3742504,153464.681914002,94863.8177322836,11132.8668808127,48337.3106201038,2410581.92600076,197281.668104579,20411.1004243375,284668.704793581,3385.02042190643,84057.5345271513,184857.892446344,90592.855696172,67164.2938760962,31431.7881960659,452473.984499107,35591.4565560773,43569.9526949525,2117535.99643106,33159.0135572698,333897.107829228,47035.1890733917,171387.128136755,12739.5249374465,82980.3421405472,29826.4469625054,57910.6260724636,1597015.39235249,40067.0062894662,37476.0406137852,268373.000032815,90540.8396977896,4061153.19471824,672641.066924825,45243.5376360604,435477.632192873,90685.4954636367,524783.428164346,31760.0264929844,150955.868876863,1505933.02109074,732198.974883242,59083.7151176155,708469.937352096,39876.5602471242,1497374.72278163,4811726.53219365,45716.2930481156,310000.599144712,4088857.51796214,10914.4487643166,775804.574222642,0,874851.313334728,1134591.15561076,13355.7253741757,352192.125686201,379.300113419519,85262.8004954344,17141.7321859083,105348.421508001,184209.33165136,763334.411330319,91861.7252489146,25559.6463648965,59075.7554533364,2301486.57405657,48702.2362220032,35372.7549680931,204205.69646021,2265925.96863591,45100.5494158665,83170.0977965199,481863.075080873,1653193.52938018,33949143.3024107,88053.0640660022,1159525.75293767,553901.975827988,88161.6214656564,1940754.96807412,110418.117142261,356231.209725419
"8",518308.376184812,321775.353432355,1331802.2799588,35322038.1753189,1550834.37951323,437502.6541721,72298.3479602781,5334453.17642105,2775985.03118359,63425.3952481121,399373957.37136,4742574.79317933,145995.827525112,51898.1218350379,6481703.04462262,1078563.01229527,157519.478325336,7003500.796775,510644.698118143,243689.92411917,58435.1305424489,150404.477277457,379381.027590346,81243.921328431,111580.927568829,10194183.1398262,376638.563750719,7087.10622064546,273497.153971775,75907.0633590404,9269736.871842,4548430.05398185,2112383.20807021,52065028.4367609,399777.350587487,310331.782582494,409174.087244534,286566.952068363,2865614.63853805,538873.369276352,730034.999111269,483760.041057623,1695918.83052631,47689733.2296251,61647.7426738367,0,3981055.27838028,1006021.79044742,1999860.64916493,519395.416644758,4660375.16215177,70923.2701596959,19524248.678903,123950.719839639,190461.104390928,1766886.55677855,30601580.0573554,176158.899254916,32915055.0854098,148862.698046873,445681.609737129,323459.846432694,223115.23637198,8455.03038319357,2474613.9238573,1216548.20608893,411335.826488818,24274190.1480057,975961.125420209,536908.825459808,1101017.86044087,43006917.1482053,15512363.252626,1093222.4495888,2797884.74557729,303531.930074346,168402.32526907,2896925.43026823,42489491.0200354,347147.636161437,615810.969071843,246417718.927626,450862.2006171,779767.450773714,13543.467167872,303008.194165321,69975434.987769,1918299.47421637,238275.943519166,1708962.42194982,5329.8002580952,686651.699647787,4215902.47086463,758624.095720636,233848.804358454,166884.163871498,1100141.67206289,80739.0878276468,716129.459891937,4989900.03330127,279445.885443732,285782.546663826,148441.88954392,820706.628559646,90245.8721778233,551382.162922521,188948.548513768,308654.895684397,7881009.2763194,315093.910797879,129788.393199217,1483834.61443915,508643.128595184,14022374.889139,2111544.42137541,466056.591449671,16253314.3207906,772345.841484935,6149348.68852829,199731.739687046,802451.257898284,1069514.43817639,9330304.05499208,3148393.54441949,3273999.8211932,223133.548784825,2783927.72157844,364297.038042062,482316.534541813,1492074.68064533,8303121.3748477,48060.0515711318,12245086.0888066,0,514155.432267972,14015817.0238787,446366.015084449,1664068.05216967,8446.08243221309,571494.571942396,111061.171414434,471985.615560583,2951449.77735374,3343296.79692955,632576.737404823,62011.0542634797,360206.707299469,23954452.7478187,135317.529697977,101018.259456811,718877.362680197,14867139.1450558,402927.995276864,193440.396524705,1470266.495647,755709.041867214,131011255.84708,275654.417876236,1163656.87341814,5803446.77549211,915957.62334136,13827739.7953447,606166.403245723,1073291.93508076
"9",6915.94706097509,5762.10630793275,2844.07873671598,64398.3941000129,8327.79183582255,1978.26580372946,3159.61957951467,16510.7746777647,11798.1007432387,2048.74781557446,27420.0072292934,7017983.07330674,852.106933292099,264.638773129935,151015.35940999,3067.65784237379,1486.68503163966,17101.3543846838,31974.7486364706,1160.94127149807,536.700375217266,23598.2105812538,9274.45328615303,1104.70931923677,862.226957216577,76793.7015396791,605.62831800686,33.6173643501844,7344.35254532556,7435.82970816691,36916.2179206857,227618.558029402,8557.67752804816,102045.636684954,13462.7208968203,3551.18835449738,3423.19146760727,956.651703395686,65493.5446067797,6856.0095304027,11608.3947637029,7572.30823434287,300156.777807106,2140985.72622319,128.26892717805,0,61604.3932020698,15036.4685977815,24496.3027000647,5263.28459742733,27866.0400405782,308.016591485561,150766.26825897,3901.77462377236,2119.8830299303,26995.2469171663,284307.458673346,1466.70135547334,162086.75029832,864.692222521677,12665.9836257337,2771.29846795009,652.093097659212,75.0625027853049,94051.5405795465,17553.7190384014,2620.78285673264,31085.0190868476,137930.197175606,13569.249607429,201611.97820764,23062.2335953414,68626.9703163895,11308.1737276873,34903.4795581961,2035.73401605942,1886.59102554573,25269.7063051439,1456264.95594375,4300.48814429719,3568.81300355541,238407.400561282,6275.26081891747,4907.18492808226,31.3803672032586,1141.67097880175,108899.958259166,6101.4326495495,251.653415784865,33131.4544020289,523.705318218394,5699.64168905383,4567.24983687282,11334.7497396014,6193.2740221085,2970.60572395956,12811.5105265641,4272.01681812294,1465.02268165006,126253.417431687,7967.43870086485,3139.23582496436,1931.9015084422,2843.34642750801,377.600043936944,3918.59644410796,677.580333446328,6290.68581073522,27189.3194894786,617.394165136218,1475.55032691012,86259.4853209352,8142.11483316942,200494.950046158,38400.0439461102,1562.81235214314,6008.28104889005,2406.97036403972,22566.5817193744,1380.2316705581,1504.75100721444,6572.618382172,12359.2832035329,632.953233881114,105290.171210561,730.468187558632,36998.2324509032,4623.53033506323,1619.81872785797,91454.099881903,136478.319328079,323.673689815523,30692.8814343721,0,7729.76484392566,12697.386200276,10169.3246242035,21514.8758765272,10.5440988906838,11287.3712478043,2420.62287547438,75488.4646532416,276015.751285102,47013.8945094889,5542.62549703738,950.828299505985,5859.4998113505,39920.4089685857,1044.72089961712,1069.55001320082,8964.29019057041,153058.851190401,2170.93005764021,1652.54705152228,53245.6380351581,11193.4506244726,330807.11471958,2527.78164168057,12282.9519476496,7077.55587917078,31233.574808225,24693.9531523724,2721.57472362161,5936.17204908385
"10",932.942884444645,247.835910896507,311.688769142872,287.118670781721,2.0839604876598,28.569244249262,3.14721574694286,52.9100049567641,427.2374377196,2.79340478945934,942.331250988054,180.201275479202,4.46554326216554,2.36927364518397,352.660336572883,9.84698827201646,12.1608035141403,20.0084087215752,14.0829344438258,3.79253140826042,17391.5856200148,11.4630739903111,21.4437825724935,28.1270153051542,129.618161046974,6183.09507830662,6.93931130081829,0.1717552658649,4.02067439532493,6.63892281101584,1758.60234772531,1258.56036624316,259.251057108982,1153.01061581184,547.86649690552,147.749437148179,6.80396181815652,13.391643197347,229.456391804418,260.374001065514,207.502174824473,14.6701156361617,65.3575393109332,6157.17213030842,0.460121964726543,0,122.642807469751,158.996867629418,32.3987597398048,217.258756756095,53.1231972953365,0.858381531094313,926.104607228138,7.29545520215663,4.39125865379361,111.066008823255,1975.59131906743,14.2966971383416,2114.05988320282,9.44726005271729,431.270652399405,7.34095916888045,2.44753989965563,1.85497913294376,635.018690890659,1050.22380035075,335.391028346967,353.962062372433,300.169711406733,40.371356841769,39.1528312781716,151.697017455873,428.522957144883,82.2914457248562,36.3851895697779,1.69144042432198,15.1931636888315,382.594119187956,2208.57152448052,809.539319484725,15.5945671610938,1351.28961292866,171.030029906083,13.6818211223323,6.68076852077527,2.23883136397212,511.298406139157,26.8349303573065,1.10787996034036,15.3543196560003,0.182791408830532,10.4281395316366,107.783771809108,16.0491975036955,20.2802766487264,5.97729565295492,97.8324757378431,5.87962170976849,5.75600843215151,4487.81053581357,5.1168096258523,10.7759091763113,16.0264542670862,8.56519446646311,1.22804406751857,29.256175453899,3.18818439636864,2.19364985419242,239.29969535843,36.5760686208523,3.56977032040926,182.452058786493,75.6743700950729,422.314377578767,177.849681921262,3.27263323809916,206.588795149455,9.1783472931692,48.1143090107031,15.0649793113226,122.732429786862,233.575378717673,184.515593032809,8.77023122134168,206.874641596894,1.9812657311783,117.184483179575,158.946611156254,35.6891527629328,44.63939303376,460.216505428191,2.30454476444853,129.284218295424,0,13.4958606187934,188.848441505579,1.76742546514922,370.596307466132,0.0232291741582036,326.547967776868,32.9773998667728,25.794221811637,30.3750494149088,749.355766942704,13.8771495177552,5.96060811467731,7.44378172118291,178.106232572529,3.12107591916346,5.10660168125421,18.4438285293052,160.215774111611,22.6377804924745,5.65177947115541,354.173515582371,678.219267950562,14603.9644352258,10.7559327546929,173.827557215409,21.2801460458055,9.37668069205943,180.969812056666,7.05345455543288,12.2012322489539
